,Date,User,Tweet
183,2021-11-01 22:05:16+00:00,TheGroundRadio,#OnAir #TheGroundRadio Yogi - ELEVATION - MUSIC WITH FEELING https://t.co/r177WQR2XB
184,2021-11-01 22:02:57+00:00,jkrinskypga,"@MartyPaleczny @MikeZaccardi “it’s so popular, nobody is buying it” - Yogi Berra"
185,2021-11-01 21:59:55+00:00,_AdamBomb95,"I fucking love Chris Pratt, but the fact that he‘s gonna be voicing both Mario and Garfield is kinda weird lol like come on man! Relax on the characters. What’s next? Yogi bear?"
186,2021-11-01 21:55:32+00:00,daniel_sanubetu,Priyanka &amp; UP(1). And what about the internal feud in BJP in UP ? What about the women rush in Gorakhpur and Varanasi ? Why did the Brahmin go against VP Singh ? Why will they not go against Yogi now ? Western UP is already gone . Eastern or Poorbanchal is also slipping.
187,2021-11-01 21:54:17+00:00,cakebased,"@teaforpterosaur Maybe, but possibly cherry pie filling is too dark? I couldn't think of a red enough filling. Maybe cranberry, but that wouldn't taste nice, I don't think. It's the lattice that triggers the memory, it's probably from yogi bear or something. Apple is the best though,you're right."
188,2021-11-01 21:50:52+00:00,yogi_kong,"$KPLT Why it is warren buffet play. DD

$BKKT $BTTX $AGC @manpreetkailon @ripster47 @kingtutspacs @mongollidtrade 

https://t.co/2TGOMfTztR"
189,2021-11-01 21:50:24+00:00,JosephKolber,"@GameSpot First he came for Mario, then he came for Garfield. What's next? Spongebob? Scooby-Doo? Yogi Bear?"
190,2021-11-01 21:47:26+00:00,Yogi_OSL,⁦@Irv_Phly⁩ and with a win in Warzone https://t.co/lmnzrGSYSs
191,2021-11-01 21:47:12+00:00,kevincaskey48,@_yogi_Bear_61 Yes they have.  Sheeple.
192,2021-11-01 21:44:20+00:00,deepthi12622237,@Yogi_Ape To lift those that I can . For if we can’t use our energy to help create a smile then we are indeed manifesting bad karma within ourselves that will indeed harden our life
193,2021-11-01 21:41:17+00:00,Deewan18,"@ShankyBH @ShahJiny @SensibleBihari @ThePollLady @_sabanaqvi He was briefed tht taliban movin towards India &amp; Air Force is ready 😳😳..hahah. As I said, Adityanath is very smart &amp; knows tht ppl wud defend him either bcoz they hav shitty understanding of diplomacy or they r blind..so he can easily say such an outrageous thing &amp; get away…🤦🏻‍♂️"
194,2021-11-01 21:35:15+00:00,DailyGuardian1,"Priyanka talks farmers’ issues, Yogi govt with Jayant Chaudhary
https://t.co/vlaioSQG7y"
195,2021-11-01 21:35:08+00:00,Bg_berzy,"@solgarinft @SolanaLegend To be kinda fair, atleast the devs in solamanders are active, they are trying to redeem themselves. I bought solbear on secondaries and sold it for loss..because ..YOGI."
196,2021-11-01 21:34:24+00:00,kenbfcace,"""Don't fight darkness. Bring the light, and darkness will disappear."" ~ Maharishi Mahesh Yogi
Seven Sisters from Birling Gap, East Sussex ,
Picture by Dominic Ellett https://t.co/5WSVnVXGC0"
197,2021-11-01 21:34:15+00:00,_yogi_Bear_61,"@mynameisnotkim1 She is a strong women with great support, she will make it back as strong as ever."
198,2021-11-01 21:34:06+00:00,paul_parkinson,My number one choice to replace DC #yogi @Official_HUFC https://t.co/RejR4txkTK
199,2021-11-01 21:32:53+00:00,bookworm_yogi,"My husband vacuumed naked so he could compete with my @Stokes_Photo calendar. I enjoy both, for the record. 🤣🤣"
200,2021-11-01 21:32:44+00:00,besgle,"@YogiTheGoodBoy Every pizza needs a security detail &amp; dat security detail should always be headed up by doggies, namely Yogi"
201,2021-11-01 21:30:29+00:00,_yogi_Bear_61,@mynameisnotkim1 A little congested still but doing well. Hows mom?
202,2021-11-01 21:28:34+00:00,Mr_Mcjerkface,"@DiscussingFilm Calling it now, 
Chris Pratt will be the voice actor for Yakko Warner and/or Yogi bear at some point in his career.
They're about as random as him being the voice actor for Garfield and Mario at this point."
203,2021-11-01 21:27:54+00:00,YungKakathot,Nigga want some Yogi bear https://t.co/rkFLlUDJW1
204,2021-11-01 21:26:10+00:00,HumbleIronhide,Why don't they just cast him as Yogi Bear while they're at it? https://t.co/J0w1yC50P2
205,2021-11-01 21:25:50+00:00,yogi_lexi,My introverted ass likes wearing a mask and staying 6 feet apart.
206,2021-11-01 21:25:23+00:00,JamesSCorbin1,@moonpvnk @0x_fxnction Yogi was about to be the wolf of Solana. That guy went crazy
207,2021-11-01 21:23:15+00:00,deepthi12622237,@Yogi_Ape I can help without having you to even open up in places you don’t want to . If you like we can Dm . Or I can help you on the feed either way . Your a beacon of happiness but we all need support
208,2021-11-01 21:21:07+00:00,JosephKeating2,a couple of Yogi-isms seeping into Atlanta Braves fans mindset. 'it aint over till it's over' and 'it's deja vu all over again'....are the Braves of 2021 the Falcons of the 2017 Super Bowl?
209,2021-11-01 21:20:30+00:00,nonna_yogi,"@deepthi12622237 Thank you so much, by the way! I'll always support you any way I'm able, too. 🙏"
210,2021-11-01 21:19:56+00:00,nonna_yogi,"@deepthi12622237 Much of my anger is from past traumas. I have been somewhat successful at turning some negative emotions into productive action, but I need to work on changing past memories with present emotions. If I can pull that off, I could rewire some neurons!"
211,2021-11-01 21:19:07+00:00,Crypto__Yogi,"Remember, you are free.

Nothing that anyone can ever do about it no matter how hard they try.

Your are innately, fundamentally and totally free.

Forgive your parents for registering your identity, if they did. They didn't know better.

Gn."
212,2021-11-01 21:17:17+00:00,Garbotron,"@TheFastShow1 ""What is it: Yogi Bear's birthday!? Yer sprauncy pair of dildos!"""
213,2021-11-01 21:17:15+00:00,iAaKh9,"@ramramharehareh @SkyWalkerSay @abhipatel1906 @cmhry @mlkhattar @BJP4India @unapologeticAnk @sidduu96 @TharkiGenrail @narendramodi Eid right ? I agree I'll not justify giving % probability of #Covid19 carriers ...

The outbreak has happened recently in countries like Russia, Singapore... all I know @narendramodi knows what hes doing..

Do you think #YogiAdityanath is against celebrations of Hindu Culture? https://t.co/98BE1KOdVQ"
214,2021-11-01 21:16:30+00:00,JeremiiJemi,"So wait Chris Pratt is gonna voice Mario and Garfield, who next Yogi Bear?"
215,2021-11-01 21:16:02+00:00,SashaBDoodle,@YogiTheGoodBoy I mean your name is Yogi The GOOD Boy.
216,2021-11-01 21:15:36+00:00,ProtagonistZero,"Chris Pratt will soon be doing the voice of Marmaduke, Link from The Legend of Zelda, Fred Flintstone, both Wallace and Gromit, TinTin, Scooby Doo, and Yogi Bear. https://t.co/hfBmD7PlLq"
217,2021-11-01 21:15:11+00:00,Crypto__Yogi,"@gemsays The universe would implode if I met myself and it would be good. 

-pop- 

Maybe the whole universe is imploding on itself as it meets itself through each and every being within itself.

-poof-

🤯
😌
🙏🏼"
218,2021-11-01 21:13:07+00:00,deepthi12622237,@Yogi_Ape I feel ya friend . I hit the absolute hell of pain but it helped me learn how to re evolve myself through the growth of feeling and using our emotion to ignite our soul . Your a special person a gentle soul and I’ll always support you when I can .
219,2021-11-01 21:07:42+00:00,NathaniPushpa,@itariqanwar @Saudager5 This is not joke to meet pope by embrace .He give Darshan from window in Rome .Modiji is yogi He is also yogi .No surprise .
220,2021-11-01 21:07:36+00:00,Crypto__Yogi,"After this multiverse/gaming run, DeFi is next. I see a lot of great entries."
221,2021-11-01 21:07:10+00:00,nonna_yogi,"@deepthi12622237 I'm trying. Trust me, I've come a long way. I am a constant work in progress, but it's why I am keeping my mind busy with meditation, yoga and painting. 💙"
222,2021-11-01 21:06:19+00:00,TapasNiyama,"@_sabanaqvi Because NaMo is out of country, he has given all air force responsibilities to Yogi"
223,2021-11-01 21:05:25+00:00,Crypto__Yogi,@CryptoNagato Looks like a great entry right about now
224,2021-11-01 21:03:30+00:00,deepthi12622237,@Yogi_Ape  anger ignites passion and passion ignites creation and creation ignites evolution . Let your anger out each time you feel it and use it as a building block of deeper sight and strength . Most just let it go but if we always do then we don’t grow
225,2021-11-01 21:03:12+00:00,moonpvnk,@0x_fxnction It’s like if they made a movie about Yogi in the future and everyone just forgot about the rugs
226,2021-11-01 21:03:09+00:00,damndirty_ape,@TheBearGangNFT Am 100% sure this is yogi
227,2021-11-01 21:02:41+00:00,bookworm_yogi,"Is there a ""happy dance"" icon?

Thanks all for your work on this. https://t.co/VPCAhfK54k"
228,2021-11-01 21:02:16+00:00,photosbyTMcneil,"If you don't know where you are going,you'll end up someplace else. ~Yogi Berra"
229,2021-11-01 21:00:46+00:00,mearner,"What is our capacity for atonement when we lapse in moral conduct that causes the suffering of others?
What is our capacity for forgiveness when our dharma teachers or gurus fail to achieve moral perfection? I am reminded that Milarepa became a great Yogi."
230,2021-11-01 20:59:43+00:00,Mudassar_Mirza1,I dont know who is speaking... but Agra dont have CM and YOGI Ji Maharaj is not educated... So please mam dont waste your energy https://t.co/iqnYWeLYqY
231,2021-11-01 20:56:32+00:00,highxlash,"god, the yogi stress relief tea is so good and Ive been forgetting how amazing it is. paired with local honey = my scratchy throat from this morning feels so much better

why do I always forget tea can be better than coffee I've been evicerating my mental health with coffee LOL"
232,2021-11-01 20:55:38+00:00,packerpaws,@YogiTheGoodBoy Awww 🥰 you are a true romantic Yogi ❤️ Roxie is really your true love and has your whole heart ❤️
233,2021-11-01 20:50:51+00:00,nisha_ns712512,Must listen everyone howz yogi jee replied to Rahul when he favored JNU anti national activities https://t.co/mUYHtXV81L
234,2021-11-01 20:50:41+00:00,sandtats,"@YogiTheGoodBoy Hi adorable Yogi!🤗 Your floofs are almost as beautiful as you!🌷🌼🌻🌺⚘  I'm sure Maggie loves those floors, and you too!😍❤"
235,2021-11-01 20:49:52+00:00,Nadia03379363,@_yogi_Bear_61 Right?😂😂😂
236,2021-11-01 20:48:27+00:00,USA_jaq,@_yogi_Bear_61 In His name and by His will.🙏
237,2021-11-01 20:47:34+00:00,RHOMichigan,@JeffBeaver10 @_yogi_Bear_61 For saying stupid shit like that with a straight face!
238,2021-11-01 20:47:29+00:00,_yogi_Bear_61,@mWm95890724 May all your prayers be answered 🙏
239,2021-11-01 20:46:32+00:00,dhakar_ganpat,@aryanmishra888 @priyankagandhi @myogiadityanath Only yogi pinki out
240,2021-11-01 20:46:20+00:00,Iqbal83Md,"@imrealstrange @iamsrk His name is khan that's why he is a terrorist. I don't know but UP CM dhongi Adityanath think that he is a indian virsion of Hafiz Saeed.

By the way  Happy birthday 🎂 SRK..."
241,2021-11-01 20:41:26+00:00,Penny_Lane_Pup,"@YogiTheGoodBoy @trebus_mr @cgbosslady1 Yogi, da snow is very cold. These will help!"
242,2021-11-01 20:41:22+00:00,dhakar_ganpat,@priyankagandhi Only yogi
243,2021-11-01 20:40:08+00:00,LynnMorganroth,"@Maggarooo Congratulations, Yogi on being Floof Hunter of the Day.  Your Floofs are Very, Very colorful."
244,2021-11-01 20:40:05+00:00,ayansayz,"@CFCMod_ Ever Seen Amit shah , Yogi Adityanath and Nurinder Mudi together?"
245,2021-11-01 20:39:33+00:00,makda25makda,"If Taliban moves towards India, air strike is ready: Yogi Adityanath - Business Line https://t.co/0cFl8N7Qln"
246,2021-11-01 20:38:09+00:00,Gajen180878,"@_sabanaqvi Any person loving his country would make this statement, before being a politician, Yogi Baba is an Indian."
247,2021-11-01 20:37:12+00:00,loudpacpat,"@rebeccagund I bought @JackShiUD project and made $12,000 but I still believe he’s the absolute scum of the earth. So basically if I don’t like the founder I’m just more into paper handing. Free money is free money either way regardless of founder. EXCEPTION. Would be YoGi"
248,2021-11-01 20:34:07+00:00,Crypto__Yogi,@rutradebtc @AutoMaticYield @0xPolygon This looks really nice
249,2021-11-01 20:33:14+00:00,ganeshmantra,"Yogi Adityanath is the single biggest force in UP that is stopping BJP from winning.

It's a clear battle for 2024 PM candidature.

Yogi Adityanath Vs Central BJP is in full force."
250,2021-11-02 23:54:45+00:00,DihyaAlKahina1,"I Was a Tibetan Yogi, Jetsun Milarepa.
here are some quotes of mine. https://t.co/rVguXJbrmE"
251,2021-11-02 23:54:10+00:00,RhodeIslandIron,"@michael40301481 Alex Higgins and Jimmy White
Yogi and boo boo
Torvill and Dean
McAvennie and Cottee
Thatcher and Reagan
The Krankies.
Bill and Ben
Hilda and Stan Ogden
Hinge and Bracket
Tony Curtis and Roger Moore"
252,2021-11-02 23:53:28+00:00,yogi_2019,@TheGreatScott4 Now you living in the past sounding like a Steelers fan
253,2021-11-02 23:52:34+00:00,_EL_Yogi,Officially going too have my own place next month &amp; I couldn’t be more excited
254,2021-11-02 23:52:28+00:00,TheGreatScott4,@yogi_2019 Bruh they was at 3-2 at the time lmao. And look Oregon is 4
255,2021-11-02 23:52:21+00:00,PRABIRK12005658,@shobharamyada12 @acidicapt_ @shivpalsinghyad @yadavakhilesh @dharmendramlc @yadavbrijesh280 @RahulGandhi @samajwadiparty You need to add gunda gardi and corruption which happens to be absent from UP at this moment under Yogi raj and you all plan to bring in as past performance.
256,2021-11-02 23:51:37+00:00,yogi_2019,@TheGreatScott4 But AM is 14?
257,2021-11-02 23:51:24+00:00,ramani_vishan,"Corruption is rampart in country,
even UP CM Yogi',s efforts have FAILED despite Actions.
Complaints on Jansunwai App too are misdirected &amp; disposed without proper remedy.KDA/ KNN ARE DEN OF CORRUPTION
&amp; LETHARGY- DALALS GET DONE EVERYTHING BUT NO
COMMENER"
258,2021-11-02 23:50:52+00:00,TheGreatScott4,@yogi_2019 Loss to unranked vs loss to 11 team lol
259,2021-11-02 23:50:13+00:00,yogi_2019,"@TheGreatScott4 Ehhhh 
Loss at home &gt; loss on the road"
260,2021-11-02 23:50:00+00:00,htTweets,"Uttar Pradesh chief minister Yogi Adityanath mourned the deaths and instructed authorities to ensure swift treatment for the injured

https://t.co/QmIcsw13sC"
261,2021-11-02 23:49:05+00:00,nigeldacosta,@nathanbaugh27 Thanks for not posting ridiculous Yogi Berra quotes
262,2021-11-02 23:48:47+00:00,jae_yogi,"just lost my 50/50 to diluc, feeling good"
263,2021-11-02 23:48:22+00:00,TheGreatScott4,@yogi_2019 You can’t argue OSU loss is much better than Bama’s lol
264,2021-11-02 23:45:55+00:00,shome2000,@SebGorka Surprise flood of votes at 3:00am from Fairfax county to give that prick the win…. Dejavu all over again yogi.
265,2021-11-02 23:45:29+00:00,yog_urt,"they say we are in a 🐻 bear market 
they call me yogi
thats cool"
266,2021-11-02 23:45:25+00:00,yogi_2019,@TheGreatScott4 Apparently you don’t have to win all your games to be 2 according him either https://t.co/MNuqMdZPVb
267,2021-11-02 23:44:11+00:00,DustySpunion,His name is Yogi and he's supposed to be a therapy dog but he is mostly just a dog at the therapy office that sleeps most of the time https://t.co/tNvi9Z4Ahs
268,2021-11-02 23:44:11+00:00,TheGreatScott4,@yogi_2019 Says OU dude… maybe you love some OSU tho 🙂
269,2021-11-02 23:43:18+00:00,yogi_2019,@TheGreatScott4 Dude loves him some OSU
270,2021-11-02 23:40:28+00:00,Yogi_Paliwal,All the kids keep paying for “Skyrim” what they don’t know is if you go outside and look up the Skyrim is free!” -Boomer mad at Bethesda for reselling the same game idk bro I’m just tryna stay relevant in this helll world.
271,2021-11-02 23:39:05+00:00,yogi_bearz,This shit is ridiculous 🥴
272,2021-11-02 23:36:54+00:00,mama2bella,@CLE_SHONUFF @veterans_i Yogi is that you? ☠️☠️ Why’s he stealing the whole trash can🤣🤣
273,2021-11-02 23:35:35+00:00,BetterCeo,"@Delavegalaw According to the internet, that quote was said by Niels Bohr, Yogi Berra, and Mark Twain. So it must be true. Seriously. I did research for a podcast. Still a good quote, though."
274,2021-11-02 23:35:24+00:00,IkeRaggi,@jamesgtmoore @Crypto__Yogi @jbakersmom @jaybdozier @LionelMedia I have heard of people who think roughly 4 billion is the optimal population level. I respect the research behind it - it's just not an official opinion of mine.
275,2021-11-02 23:31:31+00:00,yogi_lv,"@JayCaruso Are you for murder, or against it?

Woah now, let’s not go labeling sides here…
🤣🤣"
276,2021-11-02 23:29:52+00:00,yogi_lv,"@JayCaruso 😆

You want to pretend that grey area exists? Where you can be a racist, but sorta closeted about it, and just both sides that shit?"
277,2021-11-02 23:29:00+00:00,IsaacOneal7,@CoachSean13 @chancebedwards1 @SkeeterRecruits @Yogi_CoachG Let’s get it big chance !
278,2021-11-02 23:28:20+00:00,Yogi_Paliwal,Newspapers would still be around if they used bigger font.
279,2021-11-02 23:27:56+00:00,yogi_2019,Cincy behind OSU gtfo 😂🤡
280,2021-11-02 23:27:33+00:00,BeckyKi93866188,@_yogi_Bear_61 Thank you Yogi.🤗
281,2021-11-02 23:27:18+00:00,throwing_shayde,@yogi_hope I have seen them.
282,2021-11-02 23:27:14+00:00,yogi_golden,"@CryptoWhale fi-nance

noun:

the management of large amounts of money, especially by governments or large companies.

verb:

provide funding for (a person or enterprise)."
283,2021-11-02 23:26:49+00:00,mikecarrozza,@Yogi_Paliwal You got it ;)
284,2021-11-02 23:26:34+00:00,Yogi_Paliwal,@mikecarrozza Can oh and a Skor bar. Things have been rough…
285,2021-11-02 23:25:56+00:00,SeagullEnjoyer,I just found out the actor who played ranger smith in the yogi bear movie is also he actor for reverse flash i can't fucking believe it no fucking way.
